CustomerID,LastPurchaseDate,Frequency,Monetary,Recency
12448,2011-10-26,1,449.45,44
12450,2011-07-06,2,197.88,156
12452,2011-11-23,2,430.57,16
12453,2011-07-28,1,707.09,134
12454,2011-10-14,1,3528.34,56
12455,2011-09-27,6,2466.86,73
12456,2011-10-26,3,3181.04,44
12457,2011-10-04,7,2363.23,66
12458,2011-09-29,2,947.4,71
12461,2011-09-06,2,826.88,94
12462,2011-11-21,2,1189.59,18
12463,2011-10-17,4,1344.78,53
12464,2011-11-29,8,1212.05,10
12465,2011-11-22,2,742.1899999999999,17
12468,2011-06-05,2,729.5400000000001,187
12475,2011-10-17,1,723.38,53
12478,2011-12-06,1,680.99,3
12479,2011-11-28,1,527.2,11
12480,2011-11-11,4,3281.63,28
12483,2011-11-22,8,2484.98,17
12488,2011-11-30,3,1298.66,9
12489,2011-01-07,1,334.93,336
12491,2011-11-01,1,460.40000000000003,38
12492,2011-10-07,2,263.21000000000004,63
12493,2011-06-27,2,433.74,165
12494,2011-11-24,5,1183.55,15
12497,2011-09-19,1,1043.1,81
12498,2011-11-18,3,403.70000000000005,21
12501,2011-01-07,1,2169.39,336
12504,2011-11-21,2,482.04999999999995,18
12506,2011-04-21,1,73.5,232
12507,2011-07-28,3,1304.81,134
12508,2011-11-13,2,397.88,26
12509,2011-02-28,1,176.5,284
12510,2011-07-20,2,982.5699999999999,142
12512,2011-10-04,2,132.18,66
12513,2011-08-19,1,612.29,112
12514,2011-03-17,1,1017.68,267
12516,2011-09-23,2,1312.06,77
12517,2011-11-11,5,2481.6,28
12518,2011-12-09,5,2056.89,0
12519,2011-10-07,1,330.84,63
12520,2011-09-21,5,2634.26,79
12521,2011-07-20,1,599.68,142
12522,2011-10-31,2,192.72,39
12526,2011-12-09,3,1316.66,0
12527,2011-09-19,3,348.71000000000004,81
12528,2011-11-30,6,1933.48,9
12530,2011-10-11,4,1662.28,59
12531,2011-11-25,1,125.22,14
12532,2011-11-09,1,349.83000000000004,30
12534,2011-08-01,1,1089.18,130
12535,2011-09-09,2,716.35,91
12538,2011-11-10,1,363.95,29
12541,2011-11-10,3,981.18,29
12544,2011-11-03,1,372.7,36
12545,2011-09-25,2,1000.39,75
12546,2011-10-24,2,1161.5,46
12547,2011-05-26,2,207.79999999999998,197
12548,2011-06-26,1,95.19999999999999,166
12550,2011-09-21,1,964.83,79
12552,2011-11-01,2,437.82,38
12556,2011-10-20,2,599.56,50
12558,2011-12-02,1,269.96,7
12559,2011-02-02,2,561.71,310
12560,2011-12-04,3,2134.01,5
12561,2011-02-10,1,238.85,302
12564,2011-03-23,1,456.9,261
12565,2011-02-24,1,145.92,288
12566,2011-09-14,1,351.65,86
12571,2011-10-31,2,519.61,39
12572,2011-12-01,2,1020.42,8
12573,2011-04-26,1,160.54000000000002,227
12574,2011-01-28,1,218.45,315
12576,2011-11-04,5,1315.83,35
12577,2011-11-04,2,430.71,35
12578,2011-11-18,2,2794.51,21
12579,2011-09-22,1,440.42,78
12580,2011-04-07,1,415.7,246
12581,2011-10-31,1,197.71,39
12582,2011-04-15,2,511.36,238
12585,2011-04-19,1,777.25,234
12586,2011-11-22,1,196.94000000000003,17
12587,2011-12-02,1,144.0,7
12588,2011-10-31,1,214.89999999999998,39
12589,2011-11-11,2,646.68,28
12591,2011-01-26,1,452.84999999999997,317
12592,2011-09-08,2,437.6,92
12593,2011-08-23,3,418.09999999999997,108
12596,2011-10-19,2,618.27,51
12598,2011-11-30,8,3023.08,9
12599,2011-11-10,7,1032.58,29
12600,2011-11-11,8,2324.2400000000002,28
12601,2011-06-03,5,577.0600000000001,189
12602,2011-10-12,1,153.12,58
12603,2011-11-18,1,739.1999999999999,21
12604,2011-09-21,2,254.18,79
12607,2011-10-10,1,1579.51,60
12609,2011-09-22,3,1126.85,78
12610,2011-11-17,5,2099.54,22
12611,2011-10-18,1,1193.32,52
12612,2011-09-26,1,704.0400000000001,74
12613,2011-10-13,5,3344.38,57
12614,2011-03-07,1,315.6,277
12615,2011-12-07,4,2291.19,2
12616,2011-09-05,2,713.3,95
12617,2011-11-10,1,352.98,29
12618,2011-11-18,1,177.31,21
12620,2011-11-25,3,1339.41,14
12622,2011-04-21,1,180.1,232
12623,2011-03-08,1,305.1,276
12624,2011-08-25,2,641.13,106
12625,2011-05-12,2,2683.82,211
12628,2011-12-05,3,786.46,4
12630,2011-11-30,2,1270.88,9
12631,2011-10-13,1,640.5,57
12633,2011-10-12,4,2163.98,58
12635,2011-09-11,2,1689.18,89
12638,2011-11-06,1,671.69,33
12639,2011-04-15,1,486.1,238
12640,2011-11-16,3,1174.58,23
12641,2011-08-16,1,185.9,115
12642,2011-11-14,3,1013.26,25
12643,2011-08-03,6,3344.64,128
12644,2011-08-02,1,477.91,129
12645,2011-11-06,4,1775.18,33
12646,2011-12-05,2,1346.97,4
12647,2011-11-17,8,2529.22,22
12648,2011-07-08,1,318.05,154
12649,2011-08-24,3,623.51,107
12650,2011-12-06,1,314.44,3
12651,2011-01-09,1,114.0,334
12652,2011-01-12,1,919.98,331
12653,2011-07-14,2,2209.85,148
12654,2011-11-29,5,601.98,10
12657,2011-11-28,4,1643.18,11
12658,2011-11-21,1,686.05,18
12659,2011-11-10,1,91.68,29
12660,2011-11-28,1,245.1,11
12665,2011-01-19,1,63.0,324
12667,2011-10-12,1,620.13,58
12668,2011-11-28,3,3337.28,11
12669,2011-07-12,3,2744.0299999999997,150
12670,2011-11-29,5,2996.05,10
12672,2011-01-14,1,225.89999999999998,329
12673,2011-12-04,2,610.52,5
12674,2011-11-01,4,1970.6,38
12676,2011-11-15,6,1331.39,24
12679,2011-10-12,4,1113.02,58
12680,2011-12-09,4,880.81,0
12684,2011-12-02,7,2283.63,7
12685,2011-11-11,6,2863.08,28
12689,2011-11-14,2,1247.61,25
12690,2011-05-18,1,389.01,205
12691,2011-11-11,5,855.8,28
12693,2011-08-04,4,855.91,127
12694,2011-09-30,2,869.67,70
12695,2011-12-02,4,582.1,7
12697,2011-11-11,3,957.59,28
12701,2011-09-21,2,797.71,79
12702,2011-11-20,1,219.0,19
12703,2011-09-29,1,283.55,71
12704,2011-12-02,8,2340.84,7
12707,2011-02-21,1,603.42,291
12710,2011-09-04,3,1149.02,96
12713,2011-12-09,1,848.55,0
12715,2011-08-25,1,343.36,106
12716,2011-12-06,2,1053.49,3
12717,2011-07-11,2,1030.98,151
12718,2011-09-29,1,238.25,71
12719,2011-12-04,2,644.95,5
12721,2011-11-08,5,2369.53,31
12722,2011-09-15,4,997.63,85
12723,2011-12-06,5,725.07,3
12724,2011-12-04,4,1031.41,5
12726,2011-11-11,6,2438.82,28
12728,2011-09-29,4,836.33,71
12729,2011-08-18,1,453.01,113
12732,2011-06-13,1,236.26000000000002,179
12733,2011-04-19,1,383.95,234
12735,2011-01-28,2,779.5699999999999,315
12736,2011-01-11,1,234.0,332
12739,2011-09-22,2,1013.04,78
12740,2011-10-07,1,427.6,63
12743,2011-07-28,2,540.13,134
12750,2011-08-03,1,275.88,128
12754,2011-04-18,3,3010.74,235
12755,2011-03-04,1,17.549999999999997,280
12756,2011-09-14,1,112.07999999999998,86
12758,2011-08-15,2,2791.59,116
12759,2011-10-18,3,1531.44,52
12762,2011-12-02,2,1898.52,7
12763,2011-07-24,1,174.0,138
12764,2011-01-27,1,1693.88,316
12769,2011-04-15,1,1143.6,238
12770,2011-05-13,1,1351.45,210
12772,2011-10-11,1,892.47,59
12775,2011-11-22,5,1386.04,17
12778,2011-11-20,6,822.23,19
12781,2011-10-07,2,826.74,63
12782,2011-12-05,4,1867.42,4
12783,2011-12-07,6,2225.91,2
12784,2011-11-30,2,532.8199999999999,9
12787,2011-11-30,3,463.66,9
12789,2011-10-05,1,91.85,65
12790,2011-05-31,1,324.92,192
12792,2011-03-28,1,400.53999999999996,256
12793,2011-01-09,1,413.68,334
12794,2011-10-17,2,860.41,53
12795,2011-11-21,1,430.48,18
12802,2011-06-06,1,427.58,186
12808,2011-11-03,2,354.25,36
12809,2011-06-15,1,489.31,177
12811,2011-03-24,3,514.85,260
12812,2011-10-26,1,229.64000000000001,44
12814,2011-08-30,1,125.92,101
12815,2011-07-15,2,1063.46,147
12816,2011-09-05,2,572.2,95
12817,2011-03-03,1,166.04,281
12818,2011-03-23,1,1542.08,261
12820,2011-12-06,4,942.34,3
12821,2011-05-09,1,92.72,214
12822,2011-09-30,2,948.88,70
12823,2011-09-26,5,1759.5,74
12824,2011-10-11,1,397.12,59
12826,2011-12-07,6,1319.72,2
12827,2011-12-04,3,430.15000000000003,5
12828,2011-12-07,6,1018.71,2
12829,2011-01-07,1,207.25,336
12831,2011-03-22,1,215.05,262
12832,2011-11-07,2,383.03,32
12833,2011-07-17,1,417.38,145
12834,2011-03-02,1,312.38,282
12836,2011-10-11,4,2610.36,59
12837,2011-06-19,1,134.1,173
12838,2011-11-06,1,281.16,33
12840,2011-07-19,4,2726.77,143
12842,2011-09-30,2,1118.99,70
12843,2011-10-05,8,1702.26,65
12844,2011-11-10,2,325.96000000000004,29
12845,2011-03-17,4,354.09,267
12847,2011-11-17,1,843.64,22
12849,2011-11-08,2,1010.29,31
12851,2011-09-04,1,131.81,96
12852,2011-02-18,1,311.55,294
12853,2011-07-28,6,1957.1000000000001,134
12854,2011-09-22,3,1316.25,78
12856,2011-12-02,6,2170.78,7
12857,2011-05-13,2,1106.4,210
12863,2011-10-18,1,521.2,52
12864,2011-07-24,1,147.12,138
12865,2011-11-13,2,1568.23,26
12866,2011-03-01,1,559.12,283
12868,2011-06-07,5,1403.76,185
12871,2011-09-16,2,380.64,84
12872,2011-01-17,1,221.44,326
12873,2011-03-02,1,374.0,282
12875,2011-07-19,1,49.470000000000006,143
12876,2011-10-13,2,2218.02,57
12878,2011-04-17,2,854.99,236
12879,2011-10-26,3,573.22,44
12881,2011-03-09,1,298.0,275
12882,2011-11-30,2,1463.04,9
12883,2011-11-15,4,703.47,24
12884,2011-09-12,1,309.05,88
12885,2011-10-07,3,1175.22,63
12886,2011-10-03,2,1378.4,67
12888,2011-05-09,2,354.12,214
12890,2011-11-15,1,376.71999999999997,24
12891,2011-06-07,3,331.0,185
12893,2011-11-09,1,176.55,30
12895,2011-10-28,2,372.8,42
12897,2011-05-19,2,216.5,204
12902,2011-03-20,1,138.68,264
12904,2011-11-21,2,496.06,18
12906,2011-11-28,5,2919.81,11
12908,2011-06-16,2,750.0,176
12909,2011-10-31,5,2178.67,39
12910,2011-11-16,8,3075.04,23
12912,2011-12-07,5,1662.3,2
12913,2011-12-05,4,2066.01,4
12915,2011-07-14,1,164.0,148
12916,2011-07-24,4,2944.95,138
12917,2011-08-03,1,594.0,128
12919,2011-12-01,6,1335.19,8
12920,2011-11-22,1,162.78,17
12922,2011-07-01,1,405.38,161
12923,2011-10-06,1,172.82,64
12924,2011-09-12,4,933.7,88
12925,2011-12-05,2,694.05,4
12928,2011-11-04,4,1670.3600000000001,35
12929,2011-02-01,1,117.85,311
12930,2011-09-22,2,415.8,78
12933,2011-11-15,3,607.53,24
12935,2011-12-07,7,2160.7,2
12936,2011-11-22,4,1063.9,17
12937,2011-11-24,4,1504.27,15
12938,2011-11-14,1,114.14,25
12940,2011-10-16,2,899.69,54
12942,2011-07-31,2,416.85,131
12944,2011-11-04,1,317.56,35
12945,2011-02-24,1,462.95,288
12947,2011-07-19,5,1299.95,143
12948,2011-11-23,7,2064.95,16
12950,2011-12-07,3,1843.0,2
12951,2011-12-01,6,1064.07,8
12952,2011-12-04,4,1387.79,5
12953,2011-11-30,1,329.85,9
12956,2011-02-06,1,108.07,306
12962,2011-12-02,2,266.39,7
12963,2011-12-01,7,1490.83,8
12965,2011-09-11,1,769.8100000000001,89
12966,2011-11-30,1,160.18,9
12968,2011-08-19,1,135.95,112
12970,2011-12-02,4,405.47,7
12974,2011-05-26,1,144.8,197
12976,2011-05-12,1,738.6,211
12977,2011-07-06,1,39.239999999999995,156
12981,2011-11-10,2,372.21999999999997,29
12982,2011-04-11,1,390.54,242
12984,2011-11-21,1,97.5,18
12985,2011-12-09,2,1239.38,0
12987,2011-09-27,2,558.7,73
12988,2011-02-20,1,505.82,292
12990,2011-11-08,3,409.5,31
12991,2011-11-16,2,503.76,23
12993,2011-11-16,4,414.76,23
12994,2011-12-05,3,974.4200000000001,4
12995,2011-09-15,1,211.32,85
12997,2011-11-17,4,1226.89,22
12999,2011-05-27,3,455.88,196
13000,2011-08-25,2,333.1,106
13002,2011-01-25,1,120.94999999999999,318
13003,2011-08-26,3,149.05,105
13005,2011-06-19,2,513.7,173
13006,2011-10-14,1,81.57,56
13008,2011-01-20,1,229.46999999999997,323
13012,2011-11-30,8,1646.8400000000001,9
13015,2011-10-17,5,3339.64,53
13016,2011-09-27,3,789.89,73
13017,2011-12-02,1,204.0,7
13021,2011-12-05,8,2459.03,4
13023,2011-10-06,2,689.9,64
13026,2011-12-08,5,975.36,1
13028,2011-11-17,2,661.3199999999999,22
13029,2011-11-09,2,865.0,30
13030,2011-11-28,1,350.08,11
13032,2011-10-18,2,1010.18,52
13034,2011-10-16,1,476.90999999999997,54
13035,2011-09-27,2,921.88,73
13037,2011-07-24,3,881.07,138
13038,2011-09-20,3,908.46,80
13040,2011-12-01,2,676.99,8
13043,2011-03-11,1,516.42,273
13044,2011-02-21,1,560.47,291
13045,2011-09-01,1,305.28000000000003,99
13046,2011-11-09,2,629.31,30
13047,2011-11-08,7,2870.91,31
13048,2011-11-25,4,1819.41,14
13049,2011-10-06,2,656.6800000000001,64
13052,2011-05-11,1,348.15000000000003,212
13055,2011-09-22,3,1214.41,78
13058,2011-11-15,3,271.40000000000003,24
13059,2011-04-04,1,183.4,249
13060,2011-03-31,1,307.53,253
13061,2011-09-28,1,248.61,72
13062,2011-06-01,1,346.98,191
13064,2011-11-27,4,1105.59,12
13066,2011-11-15,2,470.8,24
13067,2011-09-18,1,115.46000000000001,82
13068,2011-11-29,2,344.0,10
13070,2011-05-31,1,228.8,192
13072,2011-03-18,1,177.15,266
13075,2011-08-02,1,919.61,129
13077,2011-12-08,3,414.3,1
13079,2011-12-05,5,220.10000000000002,4
13080,2011-06-13,1,58.08,179
13083,2011-12-05,2,303.75,4
13085,2011-07-05,2,416.08000000000004,157
13091,2011-11-11,1,345.82,28
13092,2011-09-30,4,292.38,70
13095,2011-09-30,1,74.39999999999999,70
13099,2011-09-01,1,207.35999999999999,99
13101,2011-04-19,1,101.19,234
13103,2011-10-31,1,243.94,39
13104,2011-12-06,5,996.72,3
13106,2011-07-29,1,76.5,133
13107,2011-10-26,4,1531.6200000000001,44
13109,2011-10-11,2,786.54,59
13110,2011-11-08,7,1488.67,31
13115,2011-11-28,4,2294.78,11
13116,2011-07-24,1,501.14,138
13117,2011-11-18,6,596.76,21
13118,2011-11-20,5,1197.81,19
13120,2011-04-15,1,30.599999999999998,238
13121,2011-03-15,1,283.73,269
13122,2011-09-06,2,922.39,94
13124,2011-09-11,2,2500.01,89
13126,2011-12-05,6,1876.2,4
13127,2011-09-23,1,259.17,77
13130,2011-09-06,1,64.0,94
13131,2011-11-16,3,1073.3,23
13132,2011-03-23,1,77.3,261
13133,2011-03-11,2,109.8,273
13134,2011-09-15,4,1793.58,85
13135,2011-05-27,1,3096.0,196
13136,2011-10-14,5,2607.61,56
13138,2011-11-17,5,769.16,22
13140,2011-08-23,2,264.21,108
13141,2011-09-16,5,2388.75,84
13142,2011-11-20,1,307.09,19
13144,2011-01-11,1,110.95,332
13145,2011-10-31,3,323.52000000000004,39
13146,2011-11-13,1,228.91,26
13147,2011-11-29,4,712.8000000000001,10
13149,2011-11-25,4,1676.06,14
13151,2011-02-17,1,1257.8700000000001,295
13153,2011-12-04,1,486.22,5
13155,2011-11-06,3,592.06,33
13157,2011-10-21,4,1741.22,49
13158,2011-09-06,4,1201.06,94
13159,2011-12-01,4,1429.35,8
13160,2011-11-17,1,91.8,22
13161,2011-01-30,1,112.75,313
13162,2011-08-09,4,1688.29,122
13165,2011-10-24,1,666.84,46
13166,2011-03-01,1,417.2,283
13167,2011-11-21,4,791.33,18
13168,2011-11-03,4,1299.59,36
13169,2011-10-07,2,712.88,63
13170,2011-11-13,1,108.81,26
13171,2011-11-18,3,468.41,21
13173,2011-12-05,1,187.71,4
13174,2011-11-23,2,1373.76,16
13176,2011-10-24,1,481.49,46
13177,2011-10-06,1,282.45,64
13182,2011-10-25,1,121.18,45
13185,2011-03-17,1,71.4,267
13186,2011-10-31,3,1575.89,39
13187,2011-01-06,1,236.02,337
13188,2011-11-28,1,114.60000000000001,11
13189,2011-11-21,2,260.68,18
13192,2011-09-05,2,911.94,95
13193,2011-10-09,1,112.08,61
13194,2011-07-27,1,60.7,135
13196,2011-11-28,4,1797.78,11
13198,2011-11-29,5,3016.69,10
13200,2011-11-20,4,870.09,19
13203,2011-11-30,4,869.46,9
13207,2011-11-24,2,250.26000000000002,15
13208,2011-10-12,6,1217.65,58
13210,2011-09-07,1,353.48,93
13211,2011-11-29,2,984.72,10
13212,2011-11-20,3,786.83,19
13213,2011-10-14,5,1520.58,56
13216,2011-03-17,1,333.74,267
13217,2011-08-09,3,533.98,122
13218,2011-08-04,1,62.63999999999999,127
13220,2011-09-22,4,819.2900000000001,78
13221,2011-04-13,1,349.25,240
13223,2011-05-23,2,163.20000000000002,200
13224,2011-10-10,2,2155.95,60
13226,2011-03-11,1,108.21000000000001,273
13227,2011-05-22,1,257.7,201
13228,2011-09-19,1,358.0,81
13229,2011-04-28,1,160.95,225
13232,2011-11-27,7,1328.35,12
13233,2011-09-26,2,605.12,74
13235,2011-05-11,1,1031.07,212
13236,2011-11-15,2,744.85,24
13238,2011-11-22,3,609.58,17
13239,2011-03-23,1,329.56,261
13240,2011-09-04,3,439.58,96
13242,2011-08-19,3,270.40000000000003,112
13243,2011-05-20,1,585.12,203
13244,2011-09-08,1,121.74000000000001,92
13245,2011-10-20,1,430.5,50
13246,2011-11-21,6,1961.52,18
13247,2011-11-22,4,501.12,17
13248,2011-08-07,2,465.68,124
13249,2011-09-08,3,711.41,92
13253,2011-07-06,2,1030.4,156
13255,2011-11-30,1,173.81,9
13258,2011-11-28,3,672.83,11
13259,2011-10-09,1,283.18,61
13260,2011-10-09,1,557.62,61
13261,2011-03-16,2,944.1,268
13262,2011-03-21,1,200.29,263
13265,2011-10-17,5,2092.66,53
13271,2011-11-02,1,211.49,37
13272,2011-11-08,2,276.56,31
13273,2011-08-18,1,138.98,113
13276,2011-10-07,2,590.9300000000001,63
13277,2011-11-24,4,258.4,15
13278,2011-10-30,1,542.73,40
13279,2011-09-22,1,137.75,78
13280,2011-08-09,3,798.46,122
13282,2011-11-21,3,1132.14,18
13283,2011-10-11,2,93.66,59
13284,2011-01-13,1,201.19,330
13285,2011-11-16,4,2709.12,23
13291,2011-07-07,1,361.11,155
13292,2011-11-01,2,578.9399999999999,38
13294,2011-06-03,2,873.74,189
13296,2011-07-25,1,87.4,137
13297,2011-12-02,4,2089.85,7
13298,2011-12-08,1,360.0,1
13299,2011-03-16,1,142.5,268
13300,2011-06-23,1,371.89,169
13301,2011-08-28,4,618.09,103
13302,2011-07-07,1,63.75,155
13307,2011-08-11,1,15.0,120
13308,2011-11-17,3,1385.51,22
13309,2011-12-02,5,1456.79,7
13310,2011-11-11,3,1132.03,28
13311,2011-12-05,2,598.57,4
13313,2011-11-17,5,1555.32,22
13314,2011-12-08,3,775.94,1
13317,2011-10-04,4,2035.63,66
13318,2011-12-08,3,640.76,1
13320,2011-09-22,4,1532.2,78
13321,2011-09-28,2,567.36,72
13322,2011-11-22,1,199.48000000000002,17
13323,2011-12-06,5,787.85,3
13325,2011-09-19,1,675.3,81
13327,2011-11-01,6,2882.77,38
13328,2011-01-27,1,1308.48,316
13329,2011-11-08,1,484.79999999999995,31
13330,2011-09-08,3,1140.93,92
13332,2011-11-25,1,350.9,14
13334,2011-09-18,3,3502.32,82
13336,2011-09-23,1,795.12,77
13338,2011-07-05,1,487.02,157
13339,2011-05-23,1,860.12,200
13341,2011-03-24,1,775.85,260
13343,2011-06-15,1,353.43,177
13344,2011-10-03,3,2511.69,67
13345,2011-02-25,1,389.5,287
13347,2011-09-30,1,341.36,70
13348,2011-10-06,1,233.76,64
13349,2011-11-29,1,247.32,10
13350,2011-11-23,2,979.12,16
13351,2011-10-04,1,373.94,66
13352,2011-10-10,1,397.97999999999996,60
13354,2011-09-29,1,743.53,71
13355,2011-08-09,1,674.7,122
13356,2011-09-20,1,768.24,80
13357,2011-03-27,1,609.4,257
13358,2011-03-16,1,439.03,268
13359,2011-10-07,1,439.56,63
13362,2011-11-30,4,3090.7400000000002,9
13363,2011-11-22,2,992.5,17
13364,2011-09-29,1,134.95999999999998,71
13365,2011-11-06,2,2225.37,33
13366,2011-10-20,1,56.160000000000004,50
13368,2011-03-28,2,623.4,256
13372,2011-09-11,1,378.64,89
13373,2011-10-10,3,3312.25,60
13375,2011-09-12,1,778.65,88
13376,2011-09-01,3,1019.76,99
13379,2011-11-13,3,572.56,26
13382,2011-03-04,1,222.99,280
13385,2011-01-14,1,534.57,329
13388,2011-07-31,2,677.1,131
13389,2011-11-28,3,797.96,11
13390,2011-09-26,1,544.08,74
13391,2011-05-20,1,59.8,203
13394,2011-12-08,8,2520.02,1
13395,2011-06-07,1,307.72,185
13396,2011-11-10,2,1360.99,29
13397,2011-09-28,5,1544.13,72
13398,2011-05-31,1,457.34,192
13402,2011-08-04,1,312.95,127
13403,2011-11-22,1,75.0,17
13404,2011-12-08,2,252.49,1
13405,2011-09-26,3,572.451,74
13410,2011-11-15,5,1003.06,24
13411,2011-08-24,1,213.55,107
13414,2011-07-29,3,1390.5,133
13416,2011-10-27,2,712.5,43
13417,2011-12-05,2,640.83,4
13419,2011-10-07,1,221.06,63
13420,2011-07-13,2,159.85,149
13421,2011-10-30,2,1833.71,40
13422,2011-10-06,1,2626.3,64
13425,2011-08-23,3,1624.21,108
13427,2011-11-20,3,582.6,19
13428,2011-11-29,1,201.78,10
13429,2011-11-29,4,1006.8,10
13430,2011-11-21,2,679.45,18
13431,2011-10-03,2,1269.1,67
13434,2011-09-26,2,534.24,74
13436,2011-12-08,1,196.89,1
13437,2011-11-25,7,3408.06,14
13439,2011-03-29,1,283.71,255
13441,2011-09-09,1,296.64,91
13447,2011-11-16,3,1129.14,23
13448,2011-11-23,3,2705.15,16
13449,2011-11-16,1,291.88,23
13450,2011-11-13,6,2043.7199999999998,26
13451,2011-11-13,5,2898.2599999999998,26
13452,2011-03-25,2,590.0,259
13453,2011-06-27,2,356.97999999999996,165
13455,2011-11-15,1,365.4,24
13456,2011-11-22,6,1766.72,17
13460,2011-11-10,2,183.44,29
13461,2011-11-01,3,1445.0,38
13462,2011-04-01,1,151.5,252
13464,2011-10-12,1,674.68,58
13466,2011-06-08,1,307.9,184
13467,2011-11-29,2,1071.91,10
13470,2011-09-01,2,165.0,99
13471,2011-12-08,4,2501.84,1
13473,2011-10-10,2,422.64,60
13474,2011-04-17,1,226.84,236
13475,2011-06-01,4,1431.78,191
13476,2011-06-14,2,1238.47,178
13477,2011-11-02,6,1454.58,37
13479,2011-05-23,2,300.95,200
13481,2011-10-25,5,1804.56,45
13482,2011-04-21,1,184.64,232
13483,2011-10-05,1,140.34,65
13484,2011-04-12,1,313.8,241
13485,2011-04-20,1,454.24,233
13486,2011-09-22,3,1122.41,78
13487,2011-10-13,2,382.25,57
13489,2011-08-26,4,449.52,105
13491,2011-10-19,8,1019.42,51
13492,2011-07-26,3,1269.84,136
13493,2011-03-09,2,618.63,275
13494,2011-02-01,1,316.26000000000005,311
13495,2011-12-02,3,1179.44,7
13496,2011-11-29,1,152.32,10
13497,2011-03-02,1,194.55,282
13499,2011-11-22,5,1159.11,17
13500,2011-11-16,3,1166.77,23
13501,2011-02-24,1,1340.32,288
13502,2011-11-23,3,292.0,16
13503,2011-09-29,1,216.85,71
13504,2011-10-06,1,295.93,64
13506,2011-01-27,1,157.4,316
13507,2011-12-06,4,2479.16,3
13508,2011-04-10,1,110.97,243
13509,2011-12-01,7,979.72,8
13510,2011-12-08,4,1791.56,1
13512,2011-03-24,1,251.21,260
13513,2011-08-05,1,205.1,126
13514,2011-09-27,1,152.20000000000002,73
13515,2011-09-28,4,891.12,72
13516,2011-11-18,3,1389.41,21
13517,2011-10-11,3,2128.42,59
13518,2011-09-15,1,627.16,85
13519,2011-09-22,1,122.75,78
13520,2011-10-12,5,3320.95,58
13521,2011-12-08,3,1071.73,1
13522,2011-11-09,1,125.80000000000001,30
13523,2011-11-06,4,3397.93,33
13524,2011-10-30,5,680.1800000000001,40
13525,2011-11-25,2,628.78,14
13527,2011-11-06,7,2242.36,33
13529,2011-09-22,2,307.76,78
13531,2011-05-18,1,178.35,205
13532,2011-11-06,1,210.31,33
13533,2011-06-10,3,269.09,182
13536,2011-12-08,7,3444.39,1
13538,2011-10-27,7,1280.85,43
13539,2011-09-15,3,631.34,85
13544,2011-10-31,2,276.06,39
13546,2011-11-27,3,621.09,12
13548,2011-09-04,2,678.16,96
13549,2011-11-14,7,918.2,25
13551,2011-01-24,1,91.80000000000001,319
13557,2011-11-11,2,584.06,28
13558,2011-12-04,4,594.52,5
