CustomerID,LastPurchaseDate,Frequency,Monetary,Recency
18079,2011-10-25,4,3613.15,45
18087,2011-09-02,2,4055.7200000000003,98
18092,2011-12-07,8,6215.62,2
18102,2011-12-09,56,231822.69,0
18109,2011-12-08,24,7452.17,1
18118,2011-11-29,24,5020.32,10
18139,2011-11-22,6,8438.34,17
18172,2011-11-25,20,7561.68,14
18198,2011-12-05,17,5425.56,4
18223,2011-12-05,13,5982.85,4
18225,2011-12-06,11,5474.96,3
18226,2011-10-26,11,5228.05,44
18229,2011-11-28,18,6623.7,11
18251,2011-09-13,1,4314.72,87
